transaction_id,transaction_date,buyer_id,supplier_id,supplier_name,supplier_tier,supplier_employee_count,supplier_hq_region,supplier_founding_year,category,unit_price,volume,total_dollars_obligated,on_time_delivery_pct,quality_score,is_cost_reduction_era,diversity_certified,relationship_years,buyer_trust_score,disruption_resilience,strategic_alignment
144,2024-02-02,BYR_006,SUP_SMALL_018,SmallSupplier_018,SMALL,57,Midwest,2007,Facilities,35621.33,1,35621.33,71.2,3.98,False,True,3.3,3.68,4.11,False
145,2024-08-22,BYR_005,SUP_LARGE_048,LargeSupplier_048,LARGE,870,Southeast,1952,Office Supplies,3597.12,4521,16262579.52,69.9,4.5,False,False,3.4,7.17,6.63,False
146,2023-01-07,BYR_002,SUP_LARGE_061,LargeSupplier_061,LARGE,21972,Midwest,1965,HR Services,41162.41,1,41162.41,81.5,5.0,False,False,10.8,9.38,8.93,False
147,2025-01-02,BYR_004,SUP_LARGE_052,LargeSupplier_052,LARGE,606,Southeast,1961,HR Services,34234.86,1,34234.86,79.2,4.76,False,False,4.8,7.9,5.04,False
148,2025-03-11,BYR_007,SUP_LARGE_058,LargeSupplier_058,LARGE,1437,Midwest,1964,Logistics,27340.51,54,1476387.54,71.1,4.46,False,True,9.4,5.92,6.29,True
149,2023-06-25,BYR_003,SUP_LARGE_081,LargeSupplier_081,LARGE,3476,Pacific,1980,IT Hardware,29882.79,22,657421.38,98.5,4.35,False,True,10.0,6.01,8.54,True
150,2022-09-08,BYR_008,SUP_LARGE_117,LargeSupplier_117,LARGE,3653,Southeast,2006,Professional Services,69204.07,2,138408.14,70.9,4.75,True,True,5.6,6.33,7.88,False
151,2025-07-18,BYR_004,SUP_LARGE_101,LargeSupplier_101,LARGE,1017,Pacific,1988,Facilities,22028.73,1,22028.73,80.6,5.0,False,True,7.1,6.21,7.55,False
152,2024-10-24,BYR_008,SUP_LARGE_011,LargeSupplier_011,LARGE,3885,Midwest,1974,IT Hardware,42414.82,7,296903.74,92.4,4.79,False,True,10.5,7.84,7.42,False
153,2023-08-17,BYR_001,SUP_LARGE_036,LargeSupplier_036,LARGE,6196,Northeast,1959,Raw Materials,10255.5,400,4102200.0,94.5,4.52,False,False,10.9,7.17,7.98,False
154,2025-06-12,BYR_009,SUP_LARGE_026,LargeSupplier_026,LARGE,1497,Pacific,1978,IT Software,52901.47,16,846423.52,93.8,3.9,False,True,5.0,6.64,5.19,False
155,2023-10-06,BYR_002,SUP_LARGE_065,LargeSupplier_065,LARGE,4637,Northeast,1973,Marketing,40114.42,1,40114.42,70.3,4.86,False,False,7.8,9.08,7.52,False
156,2024-09-25,BYR_002,SUP_LARGE_106,LargeSupplier_106,LARGE,9329,Southeast,1998,Raw Materials,8001.89,179,1432338.31,80.1,4.26,False,False,11.2,5.59,6.3,False
157,2023-03-05,BYR_004,SUP_LARGE_050,LargeSupplier_050,LARGE,13225,Pacific,1983,Facilities,31353.91,1,31353.91,99.0,4.18,False,False,9.0,7.58,8.1,False
158,2025-12-12,BYR_007,SUP_LARGE_063,LargeSupplier_063,LARGE,2069,Pacific,1973,Professional Services,119364.46,1,119364.46,86.3,4.3,False,True,12.9,5.65,6.18,False
159,2023-08-11,BYR_002,SUP_LARGE_100,LargeSupplier_100,LARGE,8365,Northeast,1982,Marketing,62825.78,5,314128.9,90.6,4.26,False,False,10.6,7.07,8.65,False
160,2022-10-11,BYR_001,SUP_LARGE_039,LargeSupplier_039,LARGE,600,West,2004,Professional Services,107368.83,2,214737.66,96.6,4.1,True,True,3.1,7.32,8.21,False
161,2023-10-17,BYR_006,SUP_LARGE_112,LargeSupplier_112,LARGE,3668,Midwest,1993,Professional Services,54671.7,2,109343.4,86.4,4.17,False,True,14.9,9.5,6.82,False
162,2022-07-19,BYR_008,SUP_LARGE_063,LargeSupplier_063,LARGE,2069,Pacific,1973,Professional Services,75897.79,1,75897.79,83.9,4.96,True,True,12.9,5.65,6.18,False
163,2025-08-08,BYR_007,SUP_LARGE_095,LargeSupplier_095,LARGE,2734,Southwest,1969,HR Services,25762.64,2,51525.28,99.0,4.17,False,True,12.3,7.57,6.71,False
164,2023-03-03,BYR_006,SUP_SMALL_027,SmallSupplier_027,SMALL,29,Southeast,2019,Office Supplies,2939.07,1912,5619501.84,65.2,4.17,False,True,2.8,7.71,6.41,False
165,2022-09-01,BYR_003,SUP_SMALL_006,SmallSupplier_006,SMALL,115,Northeast,2013,HR Services,28454.4,1,28454.4,69.8,3.68,True,True,2.3,4.96,6.14,False
166,2024-04-16,BYR_000,SUP_LARGE_030,LargeSupplier_030,LARGE,2902,Southwest,1984,Facilities,34829.64,1,34829.64,86.8,4.01,False,True,8.6,7.04,7.38,False
167,2023-09-06,BYR_007,SUP_LARGE_007,LargeSupplier_007,LARGE,5695,Midwest,1983,Raw Materials,21727.06,232,5040677.92,79.0,4.49,False,False,9.7,8.64,7.49,False
168,2020-11-14,BYR_006,SUP_LARGE_001,LargeSupplier_001,LARGE,7332,Southwest,1982,IT Hardware,41978.19,18,755607.42,69.8,4.77,True,True,8.3,6.41,7.0,False
169,2023-07-23,BYR_001,SUP_LARGE_090,LargeSupplier_090,LARGE,2150,Northeast,1981,IT Hardware,52364.84,8,418918.72,76.8,4.48,False,False,8.8,9.34,7.44,False
170,2025-09-02,BYR_009,SUP_LARGE_005,LargeSupplier_005,LARGE,2730,Midwest,1975,Professional Services,86571.45,1,86571.45,87.8,4.39,False,True,4.7,5.96,7.51,False
171,2025-04-20,BYR_007,SUP_LARGE_113,LargeSupplier_113,LARGE,6327,West,1990,IT Software,50511.24,30,1515337.2,99.0,4.89,False,True,7.2,8.65,8.24,False
172,2025-03-06,BYR_003,SUP_LARGE_044,LargeSupplier_044,LARGE,2132,Northeast,1961,Marketing,48637.57,2,97275.14,83.0,4.4,False,False,6.2,8.34,8.91,False
173,2023-04-09,BYR_005,SUP_LARGE_026,LargeSupplier_026,LARGE,1497,Pacific,1978,IT Software,47916.27,33,1581236.91,81.8,4.28,False,True,5.0,6.64,5.19,False
174,2024-07-24,BYR_000,SUP_LARGE_045,LargeSupplier_045,LARGE,3235,Northeast,1956,Marketing,43723.9,4,174895.6,85.5,4.32,False,False,4.1,6.23,8.91,False
175,2021-07-23,BYR_007,SUP_LARGE_054,LargeSupplier_054,LARGE,15772,Southwest,1968,Professional Services,55446.13,1,55446.13,94.5,4.52,True,False,14.9,6.07,6.52,False
176,2021-10-09,BYR_004,SUP_LARGE_081,LargeSupplier_081,LARGE,3476,Pacific,1980,Marketing,35197.21,1,35197.21,90.2,4.36,True,True,10.0,6.01,8.54,True
177,2023-10-26,BYR_007,SUP_LARGE_010,LargeSupplier_010,LARGE,7071,Northeast,1968,Logistics,16112.88,58,934547.04,85.6,4.56,False,False,4.2,9.11,6.55,False
178,2026-01-09,BYR_007,SUP_SMALL_013,SmallSupplier_013,SMALL,78,Pacific,2015,Raw Materials,11978.67,544,6516396.48,74.3,4.21,False,True,2.7,5.6,2.52,False
179,2023-02-26,BYR_009,SUP_SMALL_019,SmallSupplier_019,SMALL,140,Northeast,2000,Professional Services,74918.88,1,74918.88,90.5,3.58,False,True,4.8,5.32,5.74,True
180,2025-09-03,BYR_009,SUP_SMALL_014,SmallSupplier_014,SMALL,299,Southeast,2014,IT Software,71650.48,26,1862912.48,79.8,3.96,False,True,1.2,6.99,4.27,False
181,2022-05-22,BYR_003,SUP_LARGE_112,LargeSupplier_112,LARGE,3668,Midwest,1993,Legal Services,60066.17,1,60066.17,84.9,5.0,True,True,14.9,9.5,6.82,False
182,2023-06-14,BYR_001,SUP_LARGE_080,LargeSupplier_080,LARGE,16541,Southeast,2006,IT Hardware,37851.82,18,681332.76,91.1,4.07,False,False,13.7,7.88,5.07,False
183,2021-10-16,BYR_004,SUP_LARGE_045,LargeSupplier_045,LARGE,3235,Northeast,1956,Raw Materials,10876.43,887,9647393.41,89.9,4.85,True,False,4.1,6.23,8.91,False
184,2024-10-19,BYR_006,SUP_LARGE_006,LargeSupplier_006,LARGE,6905,Northeast,1993,Legal Services,114015.46,2,228030.92,75.0,4.8,False,False,8.2,6.36,6.34,False
185,2025-12-14,BYR_003,SUP_SMALL_002,SmallSupplier_002,SMALL,82,West,2017,IT Hardware,34493.56,16,551896.96,65.5,4.02,False,True,4.7,3.77,3.33,False
186,2022-12-01,BYR_004,SUP_LARGE_039,LargeSupplier_039,LARGE,600,West,2004,Legal Services,57997.31,1,57997.31,83.6,5.0,True,True,3.1,7.32,8.21,False
187,2025-04-23,BYR_009,SUP_LARGE_060,LargeSupplier_060,LARGE,983,Midwest,2000,Marketing,64950.31,1,64950.31,92.1,4.95,False,True,12.1,9.11,7.74,True
188,2025-06-17,BYR_008,SUP_LARGE_093,LargeSupplier_093,LARGE,5170,West,1983,Professional Services,88284.7,1,88284.7,72.6,5.0,False,True,5.5,9.27,5.04,True
189,2024-01-07,BYR_005,SUP_LARGE_080,LargeSupplier_080,LARGE,16541,Southeast,2006,HR Services,48037.71,1,48037.71,81.1,5.0,False,False,13.7,7.88,5.07,False
190,2025-11-27,BYR_002,SUP_LARGE_115,LargeSupplier_115,LARGE,3651,West,1971,Professional Services,69563.96,1,69563.96,78.2,3.78,False,True,3.4,8.11,8.2,False
191,2022-10-12,BYR_001,SUP_LARGE_102,LargeSupplier_102,LARGE,2772,Southeast,1975,Logistics,27916.51,67,1870406.17,82.8,4.64,True,False,14.4,6.97,7.82,False
192,2025-01-13,BYR_008,SUP_LARGE_013,LargeSupplier_013,LARGE,1459,Northeast,1986,Office Supplies,3646.77,1658,6046344.66,86.1,4.3,False,False,8.8,7.46,8.72,False
193,2024-09-22,BYR_000,SUP_LARGE_037,LargeSupplier_037,LARGE,1674,Northeast,1979,IT Hardware,42423.56,14,593929.84,99.0,4.2,False,True,4.8,9.24,6.47,False
194,2021-01-19,BYR_006,SUP_LARGE_025,LargeSupplier_025,LARGE,972,Northeast,2008,Office Supplies,3459.81,2557,8846734.17,81.7,4.59,True,True,12.0,8.77,4.97,False
195,2025-02-03,BYR_005,SUP_LARGE_107,LargeSupplier_107,LARGE,1541,Midwest,1995,Marketing,68160.24,2,136320.48,91.1,4.67,False,True,10.6,6.84,5.6,True
196,2023-12-29,BYR_006,SUP_LARGE_043,LargeSupplier_043,LARGE,2817,West,1984,Logistics,20062.94,68,1364279.92,97.0,4.42,False,True,13.1,5.66,5.41,False
197,2024-04-20,BYR_004,SUP_LARGE_070,LargeSupplier_070,LARGE,7378,Northeast,1985,Professional Services,88453.39,1,88453.39,92.7,4.73,False,False,5.9,6.79,5.2,False
198,2023-02-20,BYR_005,SUP_LARGE_071,LargeSupplier_071,LARGE,5161,Midwest,1979,HR Services,27685.99,1,27685.99,89.6,4.57,False,False,8.7,9.48,7.54,False
199,2023-12-17,BYR_009,SUP_LARGE_057,LargeSupplier_057,LARGE,1468,Southeast,1991,IT Software,74540.57,22,1639892.54,80.1,4.71,False,True,13.1,7.43,7.96,False
200,2025-05-07,BYR_003,SUP_LARGE_114,LargeSupplier_114,LARGE,1290,Northeast,1978,Logistics,14038.28,80,1123062.4,88.8,4.02,False,False,13.5,5.88,5.19,False
201,2022-06-01,BYR_000,SUP_LARGE_079,LargeSupplier_079,LARGE,6474,Northeast,1988,HR Services,32632.35,1,32632.35,76.4,5.0,True,False,8.0,6.77,4.85,False
202,2024-07-17,BYR_001,SUP_LARGE_005,LargeSupplier_005,LARGE,2730,Midwest,1975,Logistics,17855.07,76,1356985.32,85.3,3.91,False,True,4.7,5.96,7.51,False
203,2024-06-16,BYR_002,SUP_LARGE_018,LargeSupplier_018,LARGE,9854,West,1988,HR Services,39656.73,1,39656.73,80.7,4.9,False,False,6.1,9.25,5.58,False
204,2021-09-24,BYR_000,SUP_LARGE_078,LargeSupplier_078,LARGE,5794,Southwest,1976,Marketing,49076.92,1,49076.92,89.6,4.99,True,True,6.1,9.18,6.55,False
205,2023-11-18,BYR_008,SUP_LARGE_067,LargeSupplier_067,LARGE,4250,Northeast,1977,Facilities,22898.53,1,22898.53,90.1,4.07,False,False,9.9,9.49,7.65,False
206,2025-03-04,BYR_006,SUP_LARGE_011,LargeSupplier_011,LARGE,3885,Midwest,1974,Raw Materials,9235.78,396,3657368.88,91.1,4.83,False,True,10.5,7.84,7.42,False
207,2024-06-28,BYR_004,SUP_LARGE_061,LargeSupplier_061,LARGE,21972,Midwest,1965,Marketing,56498.65,1,56498.65,92.4,4.77,False,False,10.8,9.38,8.93,False
208,2023-10-26,BYR_004,SUP_LARGE_012,LargeSupplier_012,LARGE,5019,Midwest,2002,Professional Services,74567.75,1,74567.75,88.8,5.0,False,True,5.0,9.2,7.11,False
209,2024-09-14,BYR_007,SUP_LARGE_090,LargeSupplier_090,LARGE,2150,Northeast,1981,Professional Services,105028.03,1,105028.03,87.2,4.61,False,True,8.8,9.34,7.44,False
210,2025-02-17,BYR_001,SUP_LARGE_057,LargeSupplier_057,LARGE,1468,Southeast,1991,IT Software,78357.11,26,2037284.86,87.5,4.89,False,True,13.1,7.43,7.96,False
211,2022-02-03,BYR_001,SUP_LARGE_066,LargeSupplier_066,LARGE,2528,Southeast,1954,Office Supplies,2676.31,1581,4231246.11,80.4,5.0,True,False,6.3,9.05,5.34,False
212,2025-04-18,BYR_004,SUP_LARGE_039,LargeSupplier_039,LARGE,600,West,2004,Raw Materials,9700.74,357,3463164.18,78.3,4.72,False,True,3.1,7.32,8.21,False
213,2023-10-07,BYR_002,SUP_LARGE_039,LargeSupplier_039,LARGE,600,West,2004,Legal Services,161444.71,1,161444.71,80.0,3.89,False,True,3.1,7.32,8.21,False
214,2022-01-13,BYR_008,SUP_LARGE_057,LargeSupplier_057,LARGE,1468,Southeast,1991,Facilities,28781.52,1,28781.52,89.4,3.85,True,True,13.1,7.43,7.96,False
215,2025-01-02,BYR_002,SUP_LARGE_005,LargeSupplier_005,LARGE,2730,Midwest,1975,Marketing,52621.16,1,52621.16,96.6,4.36,False,True,4.7,5.96,7.51,False
216,2024-11-18,BYR_009,SUP_LARGE_022,LargeSupplier_022,LARGE,1946,Midwest,1978,IT Hardware,57487.0,32,1839584.0,81.1,4.48,False,True,10.6,5.92,5.13,False
217,2025-08-27,BYR_007,SUP_SMALL_006,SmallSupplier_006,SMALL,115,Northeast,2013,HR Services,33009.34,1,33009.34,71.6,3.46,False,True,2.3,4.96,6.28,False
218,2024-03-16,BYR_005,SUP_LARGE_040,LargeSupplier_040,LARGE,4668,Pacific,1962,Professional Services,64926.83,1,64926.83,80.6,4.11,False,True,13.6,6.64,8.27,False
219,2024-04-10,BYR_008,SUP_LARGE_080,LargeSupplier_080,LARGE,16541,Southeast,2006,Facilities,22890.14,1,22890.14,91.9,4.38,False,False,13.7,7.88,5.07,False
220,2022-01-06,BYR_007,SUP_LARGE_012,LargeSupplier_012,LARGE,5019,Midwest,2002,Professional Services,75449.52,1,75449.52,78.5,4.87,True,True,5.0,9.2,7.11,False
221,2026-03-18,BYR_004,SUP_LARGE_112,LargeSupplier_112,LARGE,3668,Midwest,1993,Logistics,18632.79,54,1006170.66,94.3,5.0,False,True,14.9,9.5,6.82,False
222,2023-09-04,BYR_007,SUP_LARGE_001,LargeSupplier_001,LARGE,7332,Southwest,1982,IT Hardware,46450.13,3,139350.39,99.0,4.29,False,True,8.3,6.41,7.0,False
223,2023-12-01,BYR_004,SUP_LARGE_091,LargeSupplier_091,LARGE,3550,Pacific,1985,Facilities,31401.14,1,31401.14,99.0,5.0,False,True,14.8,9.31,4.82,False
224,2023-02-20,BYR_000,SUP_LARGE_002,LargeSupplier_002,LARGE,10941,West,1979,Marketing,73594.43,2,147188.86,82.0,4.39,False,True,5.3,7.37,4.7,False
225,2022-12-28,BYR_000,SUP_SMALL_027,SmallSupplier_027,SMALL,29,Southeast,2019,Office Supplies,5167.48,3813,19703601.24,80.1,4.45,True,True,2.8,7.71,6.41,False
226,2024-08-01,BYR_000,SUP_LARGE_089,LargeSupplier_089,LARGE,636,Northeast,1991,IT Software,57688.8,37,2134485.6,85.8,4.85,False,False,4.2,8.51,8.46,False
227,2026-03-19,BYR_003,SUP_LARGE_119,LargeSupplier_119,LARGE,2625,West,1978,Facilities,16076.14,2,32152.28,96.0,4.26,False,True,9.8,7.7,8.23,False
228,2024-10-25,BYR_002,SUP_LARGE_014,LargeSupplier_014,LARGE,2505,Northeast,1973,Professional Services,169781.15,2,339562.3,94.8,5.0,False,False,12.9,9.08,5.13,False
229,2021-02-19,BYR_007,SUP_LARGE_079,LargeSupplier_079,LARGE,6474,Northeast,1988,Office Supplies,2922.83,5368,15689751.44,93.2,4.79,True,False,8.0,6.77,4.85,False
230,2026-02-18,BYR_007,SUP_LARGE_065,LargeSupplier_065,LARGE,4637,Northeast,1973,Marketing,59640.25,2,119280.5,99.0,4.33,False,False,7.8,9.08,7.52,False
231,2022-12-05,BYR_004,SUP_LARGE_049,LargeSupplier_049,LARGE,2524,Midwest,1978,Facilities,21806.44,1,21806.44,86.1,4.65,True,True,6.8,8.65,6.97,False
232,2023-01-01,BYR_000,SUP_LARGE_054,LargeSupplier_054,LARGE,15772,Southwest,1968,Legal Services,96017.9,1,96017.9,94.3,3.87,False,False,14.9,6.07,6.52,False
233,2025-12-16,BYR_003,SUP_LARGE_000,LargeSupplier_000,LARGE,4789,Southwest,1967,Facilities,37076.31,1,37076.31,93.6,3.81,False,True,11.4,5.88,8.89,False
234,2023-07-09,BYR_005,SUP_LARGE_017,LargeSupplier_017,LARGE,1152,West,1984,Marketing,46818.63,1,46818.63,95.8,4.84,False,True,13.7,9.07,6.83,False
235,2022-08-15,BYR_007,SUP_LARGE_116,LargeSupplier_116,LARGE,1628,West,1978,Raw Materials,6177.32,407,2514169.24,74.4,3.99,True,True,4.1,7.08,7.82,False
236,2025-07-14,BYR_008,SUP_LARGE_044,LargeSupplier_044,LARGE,2132,Northeast,1961,Legal Services,53096.02,1,53096.02,99.0,4.49,False,False,6.2,8.34,8.91,False
237,2025-05-28,BYR_001,SUP_LARGE_078,LargeSupplier_078,LARGE,5794,Southwest,1976,HR Services,63079.34,1,63079.34,79.9,4.78,False,True,6.1,9.18,6.55,False
238,2022-07-10,BYR_007,SUP_SMALL_015,SmallSupplier_015,SMALL,34,Southeast,2006,Legal Services,87925.27,1,87925.27,70.2,4.39,True,True,3.2,7.45,4.0,False
239,2025-10-08,BYR_008,SUP_LARGE_020,LargeSupplier_020,LARGE,12922,West,1983,HR Services,49090.01,1,49090.01,92.3,4.27,False,False,4.5,7.53,7.62,False
240,2024-10-24,BYR_005,SUP_LARGE_005,LargeSupplier_005,LARGE,2730,Midwest,1975,Professional Services,52641.35,1,52641.35,86.8,4.0,False,True,4.7,5.96,7.51,False
241,2021-11-21,BYR_005,SUP_SMALL_010,SmallSupplier_010,SMALL,107,Southeast,2006,IT Software,59727.16,20,1194543.2,80.6,4.15,True,True,2.1,5.2,2.88,False
242,2023-10-06,BYR_008,SUP_LARGE_004,LargeSupplier_004,LARGE,2000,Southeast,1985,IT Software,57807.43,79,4566786.97,89.7,4.64,False,False,6.5,8.23,5.13,False
243,2022-11-30,BYR_000,SUP_LARGE_106,LargeSupplier_106,LARGE,9329,Southeast,1998,Office Supplies,3380.47,1683,5689331.01,81.9,4.88,True,False,11.2,5.59,6.3,False
244,2024-07-23,BYR_004,SUP_LARGE_113,LargeSupplier_113,LARGE,6327,West,1990,Raw Materials,13779.42,701,9659373.42,91.9,5.0,False,True,7.2,8.65,8.24,False
245,2024-04-24,BYR_006,SUP_SMALL_010,SmallSupplier_010,SMALL,107,Southeast,2006,Marketing,47321.65,2,94643.3,79.7,4.24,False,True,2.1,5.2,2.88,False
246,2021-12-26,BYR_000,SUP_SMALL_027,SmallSupplier_027,SMALL,29,Southeast,2019,Office Supplies,2130.16,4875,10384530.0,76.3,3.4,True,True,2.8,7.71,6.41,False
247,2024-12-24,BYR_000,SUP_LARGE_017,LargeSupplier_017,LARGE,1152,West,1984,Office Supplies,3056.49,4334,13246827.66,90.0,4.78,False,True,13.7,9.07,6.83,False
248,2026-01-08,BYR_006,SUP_LARGE_013,LargeSupplier_013,LARGE,1459,Northeast,1986,HR Services,46837.73,1,46837.73,85.4,4.91,False,True,8.8,7.46,8.72,False
249,2021-10-01,BYR_007,SUP_LARGE_013,LargeSupplier_013,LARGE,1459,Northeast,1986,HR Services,40435.25,1,40435.25,71.3,4.75,True,True,8.8,7.46,8.72,False
250,2020-12-27,BYR_002,SUP_LARGE_079,LargeSupplier_079,LARGE,6474,Northeast,1988,Professional Services,88824.07,2,177648.14,97.1,4.16,True,False,8.0,6.77,4.85,False
251,2023-11-14,BYR_004,SUP_LARGE_073,LargeSupplier_073,LARGE,1597,Southeast,1979,IT Hardware,52807.15,42,2217900.3,87.4,4.63,False,True,3.6,5.95,6.23,False
252,2021-09-14,BYR_004,SUP_LARGE_028,LargeSupplier_028,LARGE,23953,Southeast,2004,IT Hardware,53950.16,24,1294803.84,96.0,4.59,True,False,3.6,6.99,6.86,False
253,2025-03-23,BYR_007,SUP_LARGE_049,LargeSupplier_049,LARGE,2524,Midwest,1978,Office Supplies,3936.21,3780,14878873.8,81.4,5.0,False,True,6.8,8.65,6.97,False
254,2022-01-31,BYR_003,SUP_LARGE_113,LargeSupplier_113,LARGE,6327,West,1990,Raw Materials,10533.62,1124,11839788.88,80.1,4.61,True,True,7.2,8.65,8.24,False
255,2021-09-07,BYR_000,SUP_LARGE_071,LargeSupplier_071,LARGE,5161,Midwest,1979,Marketing,45206.96,1,45206.96,95.4,4.45,True,True,8.7,9.48,7.54,False
256,2021-11-04,BYR_007,SUP_LARGE_075,LargeSupplier_075,LARGE,2654,Northeast,1967,Marketing,42363.93,2,84727.86,81.5,4.5,True,False,6.9,6.47,6.66,False
257,2022-10-14,BYR_005,SUP_LARGE_091,LargeSupplier_091,LARGE,3550,Pacific,1985,Facilities,32332.42,1,32332.42,83.3,4.98,True,True,14.8,9.31,4.82,False
258,2021-08-29,BYR_003,SUP_LARGE_063,LargeSupplier_063,LARGE,2069,Pacific,1973,Professional Services,111496.29,1,111496.29,79.5,3.69,True,True,12.9,5.65,6.18,False
259,2023-10-26,BYR_008,SUP_LARGE_042,LargeSupplier_042,LARGE,2866,Northeast,1980,Professional Services,67021.75,1,67021.75,79.9,4.42,False,True,10.3,8.71,5.57,False
260,2022-02-02,BYR_001,SUP_LARGE_002,LargeSupplier_002,LARGE,10941,West,1979,Facilities,22247.37,1,22247.37,99.0,4.4,True,False,5.3,7.37,4.7,False
261,2022-03-17,BYR_004,SUP_LARGE_049,LargeSupplier_049,LARGE,2524,Midwest,1978,Logistics,10991.51,123,1351955.73,96.0,4.42,True,False,6.8,8.65,6.97,False
262,2024-05-31,BYR_002,SUP_LARGE_028,LargeSupplier_028,LARGE,23953,Southeast,2004,IT Hardware,27916.61,8,223332.88,87.5,4.41,False,False,3.6,6.99,6.86,False
263,2024-08-21,BYR_008,SUP_LARGE_024,LargeSupplier_024,LARGE,3145,Southwest,1967,IT Software,49980.79,45,2249135.55,94.7,5.0,False,True,10.2,7.15,6.18,False
264,2023-12-09,BYR_004,SUP_LARGE_092,LargeSupplier_092,LARGE,1720,Northeast,1974,Logistics,21477.48,58,1245693.84,86.9,4.52,False,False,6.0,6.14,8.33,False
265,2025-05-26,BYR_002,SUP_LARGE_037,LargeSupplier_037,LARGE,1674,Northeast,1979,IT Hardware,62124.78,8,496998.24,83.3,4.59,False,False,4.8,9.24,6.47,False
266,2025-05-26,BYR_009,SUP_LARGE_001,LargeSupplier_001,LARGE,7332,Southwest,1982,Logistics,12999.2,151,1962879.2,87.8,4.35,False,True,8.3,6.41,7.0,False
267,2022-05-02,BYR_006,SUP_LARGE_027,LargeSupplier_027,LARGE,2208,West,1988,Logistics,18291.02,24,438984.48,97.3,4.96,True,True,7.7,6.77,6.77,False
268,2025-02-27,BYR_001,SUP_LARGE_089,LargeSupplier_089,LARGE,636,Northeast,1991,IT Software,56189.23,13,730459.99,96.6,4.2,False,True,4.2,8.51,8.46,False
269,2023-05-06,BYR_009,SUP_LARGE_016,LargeSupplier_016,LARGE,1738,Southeast,1993,IT Hardware,30036.78,14,420514.92,83.7,4.26,False,True,14.4,6.66,6.82,False
270,2024-08-01,BYR_007,SUP_LARGE_111,LargeSupplier_111,LARGE,4534,West,1979,Logistics,20791.6,57,1185121.2,84.6,5.0,False,True,6.2,9.04,7.49,False
271,2024-11-13,BYR_000,SUP_LARGE_032,LargeSupplier_032,LARGE,6151,Southeast,2006,Marketing,46621.69,1,46621.69,91.1,4.75,False,False,9.4,8.89,7.44,False
272,2024-06-29,BYR_003,SUP_LARGE_020,LargeSupplier_020,LARGE,12922,West,1983,HR Services,38929.23,1,38929.23,96.8,4.87,False,False,4.5,7.53,7.62,False
273,2024-07-22,BYR_004,SUP_LARGE_113,LargeSupplier_113,LARGE,6327,West,1990,IT Software,79010.88,49,3871533.12,81.2,4.74,False,True,7.2,8.65,8.24,False
274,2023-06-15,BYR_006,SUP_LARGE_083,LargeSupplier_083,LARGE,3770,Midwest,1970,HR Services,36516.8,1,36516.8,88.1,4.44,False,False,7.8,8.21,7.77,False
275,2023-10-16,BYR_000,SUP_SMALL_018,SmallSupplier_018,SMALL,57,Midwest,2007,IT Hardware,48491.67,21,1018325.07,69.8,3.8,False,True,3.3,3.68,4.31,False
276,2023-04-19,BYR_009,SUP_SMALL_028,SmallSupplier_028,SMALL,67,West,2007,Legal Services,121394.46,1,121394.46,70.0,4.17,False,True,4.6,5.92,5.0,False
277,2023-03-31,BYR_003,SUP_SMALL_003,SmallSupplier_003,SMALL,51,Northeast,2017,IT Hardware,43150.5,25,1078762.5,82.6,4.22,False,True,1.4,5.4,3.03,False
278,2022-06-27,BYR_007,SUP_LARGE_105,LargeSupplier_105,LARGE,6359,Southwest,1986,Marketing,52628.1,1,52628.1,99.0,4.59,True,True,5.4,7.67,7.66,True
279,2025-07-11,BYR_001,SUP_LARGE_018,LargeSupplier_018,LARGE,9854,West,1988,Legal Services,78102.86,6,468617.16,77.9,4.94,False,False,6.1,9.25,5.58,False
280,2025-12-19,BYR_005,SUP_LARGE_051,LargeSupplier_051,LARGE,6627,Northeast,1997,IT Software,47405.13,10,474051.3,70.1,4.02,False,False,6.4,6.84,5.28,False
281,2022-08-25,BYR_008,SUP_LARGE_058,LargeSupplier_058,LARGE,1437,Midwest,1964,IT Hardware,59352.54,23,1365108.42,89.1,4.31,True,False,9.4,5.92,6.29,True
282,2023-02-18,BYR_005,SUP_LARGE_062,LargeSupplier_062,LARGE,1149,Midwest,1976,HR Services,34100.86,1,34100.86,78.3,4.98,False,True,14.8,7.36,8.9,False
283,2023-09-24,BYR_002,SUP_LARGE_028,LargeSupplier_028,LARGE,23953,Southeast,2004,IT Hardware,58088.52,14,813239.28,88.3,5.0,False,False,3.6,6.99,6.86,False
284,2023-02-17,BYR_005,SUP_LARGE_008,LargeSupplier_008,LARGE,2582,Midwest,1965,IT Software,61982.65,9,557843.85,99.0,5.0,False,True,4.9,7.5,5.19,False
285,2023-10-07,BYR_000,SUP_LARGE_117,LargeSupplier_117,LARGE,3653,Southeast,2006,IT Hardware,32734.33,14,458280.62,95.2,4.83,False,True,5.6,6.33,7.88,False
286,2023-04-20,BYR_005,SUP_LARGE_089,LargeSupplier_089,LARGE,636,Northeast,1991,Legal Services,127539.12,2,255078.24,66.1,3.97,False,True,4.2,8.51,8.46,False
287,2022-01-07,BYR_000,SUP_LARGE_070,LargeSupplier_070,LARGE,7378,Northeast,1985,Professional Services,75699.22,1,75699.22,99.0,4.71,True,False,5.9,6.79,5.2,False
288,2024-03-12,BYR_007,SUP_LARGE_044,LargeSupplier_044,LARGE,2132,Northeast,1961,Legal Services,87518.23,1,87518.23,79.9,4.88,False,False,6.2,8.34,8.91,False
